"","artist","date","year","month","quarter","half","auction_house","ah_code","title","medium","med_group","med_code","signed","dum_signed","dum_dated","dum_titled","price","size_framed","area","price_area","er","pound_price","nr_works","hammer_price","timedummy","lnprice","lnarea","lnarea2","lnsculpt_area","counter","rank_all","rank_total","reputation","lnrep","id"
"49218","Verster, Andrew Clement",2009-05-27,2009,5,2,1,"Stephan Welz & Co","Stephan Welz","Composition","oil on canvas","Oil","Oil","signed and dated 86","1","1","0",6000,"100cm x 75cm",7500,0.8,NA,NA,3,18000,"2009 Q2",8.69951474821019,8.9226582995244,79.6138311300717,0,38,82,97,0.114604967939968,-2.16626412537959,972
"49227","Verster, Andrew Clement",2002-10-15,2002,10,4,2,"Stephan Welz & Co","Stephan Welz","Beachscape","oil on canvas","Oil","Oil","signed & dated 78","1","1","0",2800,"101cm x 81cm",8181,0.34,NA,NA,1,2800,"2002 Q4",7.9373746961633,9.0095696715137,81.1723456658595,0,12,82,97,0.114604967939968,-2.16626412537959,976
"49232","Verster, Andrew Clement",2004-11-15,2004,11,4,2,"Stephan Welz & Co","Stephan Welz","A Plate On A Plate","ceramic plate, transfer printed","Sculpture","Sculpture","signed, dated 2004 & inscribed with the title on the reverse","1","1","1",120,"30cm diameter",30,4,NA,NA,1,120,"2004 Q4",4.78749174278205,3.40119738166216,11.5681436290255,3.40119738166216,20,82,97,0.114604967939968,-2.16626412537959,658
"49238","Verster, Andrew Clement",2003-11-04,2003,11,4,2,"Stephan Welz & Co","Stephan Welz","Untitled, ~F~triptych~f~","oil on canvas","Oil","Oil","signed & dated 92","1","1","0",2167,"49cm x 40cm",1960,1.11,NA,NA,3,6500,"2003 Q4",7.68109900153636,7.58069975222456,57.4670087333775,0,16,82,97,0.114604967939968,-2.16626412537959,839
"49252","Verster, Andrew Clement",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Dog, Beach Situation, Durban","oil on canvas","Oil","Oil","signed and dated 75, inscribed with the artist's name and address on the stretcher, inscribed with the title on a label attached to the reverse","1","1","1",21000,"91cm x 121cm",11011,1.91,NA,NA,1,21000,"2011 Q3",9.95227771670556,9.30665005211359,86.6137351925059,0,47,82,97,0.114604967939968,-2.16626412537959,986
"49284","Victor, Diane Veronicique",2015-08-04,2015,8,3,2,"Stephan Welz & Co","Stephan Welz","Miss September","Lithograph","Print/woodcut","Print/Woodcut","signed, numbered 'p.p. 2/2', and inscribed with the title in pencil in the margin","1","0","1",5000,"50cm x 65cm sheet size. unframed",3250,1.54,NA,NA,1,5000,"2015 Q3",8.51719319141624,8.08641027532378,65.390031140862,0,63,88,108,1.60714830190381,0.474461367440636,484
"49310","Victor, Diane Veronicique",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Smoker ","incised plastic plate with rhinestones","Other","Other","signed","1","0","0",2000,"33cm diameter",33,60.61,NA,NA,1,2000,"2011 Q3",7.60090245954208,3.49650756146648,12.2255651273923,0,47,88,108,1.60714830190381,0.474461367440636,45
"49317","Victor, Diane Veronicique",2012-10-02,2012,10,4,2,"Stephan Welz & Co","Stephan Welz","Miss September","lithograph","Print/woodcut","Print/Woodcut","a two coloured lithograph, Signed, inscribed with the Title and T.P. in pencil in the margin","1","0","1",10000,"50cm x 65cm",3250,3.08,NA,NA,1,10000,"2012 Q4",9.21034037197618,8.08641027532378,65.390031140862,0,52,88,108,1.60714830190381,0.474461367440636,484
"49322","Victor, Diane Veronicique",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Gerrit","etching","Print/woodcut","Print/Woodcut","signed","1","0","0",5000,"44,7cm x 32cm",1430,3.5,NA,NA,1,5000,"2011 Q3",8.51719319141624,7.26542972325395,52.786469063542,0,47,88,108,1.60714830190381,0.474461367440636,291
"49325","Victor, Diane Veronicique",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Gerrit","etching","Print/woodcut","Print/Woodcut","signed","1","0","0",5000,"44.7cm x 32cm",1430,3.5,NA,NA,1,5000,"2011 Q3",8.51719319141624,7.26542972325395,52.786469063542,0,47,88,108,1.60714830190381,0.474461367440636,291
"49362","Victor, Diane Veronicique",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Smoker ","incised plastic plate with rhinestones","Other","Other","signed","1","0","0",2000,"33cm diameter",33,60.61,NA,NA,1,2000,"2011 Q3",7.60090245954208,3.49650756146648,12.2255651273923,0,47,88,108,1.60714830190381,0.474461367440636,45
"49418","Villa, Edoardo",2015-02-14,2015,2,1,1,"Russell Kaplan Auctioneers","Russell Kaplan","Mask",NA,"Sculpture","Sculpture","signed, 2008","1","1","0",18000,"46cm x 37cm",46,391.3,NA,NA,1,18000,"2015 Q1",9.7981270368783,3.8286413964891,14.65849494291,3.8286413964891,61,32,35,0.873520121998954,-0.135224113612729,662
"49422","Villa, Edoardo",2013-02-04,2013,2,1,1,"Strauss & Co","Strauss","Abstract","bronze relief","Sculpture","Sculpture","Signed and Dated 1964   ","1","1","0",19000,"18,5cm x 21cm",18.5,1027.03,NA,NA,1,19000,"2013 Q1",9.85219425814858,2.91777073208428,8.51338604500763,2.91777073208428,53,32,35,0.873520121998954,-0.135224113612729,655
"49429","Villa, Edoardo",2007-07-24,2007,7,3,2,"Bernardi","Bernardi","Abstract","Bronze","Sculpture","Sculpture","signed dated 1964 & inscribed R- Cast by the Vignali Foundry in 2005","1","1","0",17000,"16.5cm x 18.5cm",16.5,1030.3,NA,NA,1,17000,"2007 Q3",9.74096862303835,2.80336038090653,7.85882942523643,2.80336038090653,31,32,35,0.873520121998954,-0.135224113612729,653
"49433","Villa, Edoardo",2001-11-12,2001,11,4,2,"Stephan Welz & Co","Stephan Welz","Reclining Figure","bronze","Sculpture","Sculpture","signed, dated 1970 & numbered 3/3","1","1","0",11000,"34cm height",34,323.53,NA,NA,1,11000,"2001 Q4",9.30565055178051,3.52636052461616,12.4352185495712,3.52636052461616,8,32,35,0.873520121998954,-0.135224113612729,660
"49438","Villa, Edoardo",2015-10-12,2015,10,4,2,"Strauss & Co","Strauss","Abstract","bronze relief","Sculpture","Sculpture","signed and dated 1964","1","1","0",15000,"16.5cm x 18cm",16.5,909.09,NA,NA,1,15000,"2015 Q4",9.61580548008435,2.80336038090653,7.85882942523643,2.80336038090653,64,32,35,0.873520121998954,-0.135224113612729,653
"49451","Villa, Edoardo",2009-04-21,2009,4,2,1,"Stephan Welz & Co","Stephan Welz","Mask","painted steel","Sculpture","Sculpture","signed & dated 1995","1","1","0",32000,"46cm diameter",46,695.65,NA,NA,1,32000,"2009 Q2",10.3734911817819,3.8286413964891,14.65849494291,3.8286413964891,38,32,35,0.873520121998954,-0.135224113612729,662
"49499","Villa, Edoardo",2009-04-21,2009,4,2,1,"Stephan Welz & Co","Stephan Welz","Standing Figure","painted steel","Sculpture","Sculpture","signed, dated 1992 & numbered 2/9","1","1","0",22000,"54cm height",54,407.41,NA,NA,1,22000,"2009 Q2",9.99879773234045,3.98898404656427,15.9119937237443,3.98898404656427,38,32,35,0.873520121998954,-0.135224113612729,666
"49503","Villa, Edoardo",2011-12-03,2011,12,4,2,"Russell Kaplan","Russell Kaplan","Mask","painted steel","Sculpture","Sculpture","signed, 1997","1","1","0",18000,"46cm x 34 x 15cm",46,391.3,NA,NA,1,18000,"2011 Q4",9.7981270368783,3.8286413964891,14.65849494291,3.8286413964891,48,32,35,0.873520121998954,-0.135224113612729,662
"49555","Villa, Edoardo",2006-11-20,2006,11,4,2,"Stephan Welz & Co","Stephan Welz","Reclining Figure","bronze","Sculpture","Sculpture","signed, dated 1970 & numbered 3/3","1","1","0",48000,"34cm height",34,1411.76,NA,NA,1,48000,"2006 Q4",10.77895628989,3.52636052461616,12.4352185495712,3.52636052461616,28,32,35,0.873520121998954,-0.135224113612729,660
"49568","Villa, Edoardo",2015-08-04,2015,8,3,2,"Stephan Welz & Co","Stephan Welz","Standing Figure","bronze with a green patina","Sculpture","Sculpture","signed, dated 1967 and numbered 1/6","1","1","0",80000,"54cm height (excluding the base):",54,1481.48,NA,NA,1,80000,"2015 Q3",11.289781913656,3.98898404656427,15.9119937237443,3.98898404656427,63,32,35,0.873520121998954,-0.135224113612729,666
"49604","Villa, Edoardo",2011-03-12,2011,3,1,1,"Russell Kaplan","Russell Kaplan","Pendant","bronze","Sculpture","Sculpture",NA,"0","0","0",7000,"8.5cm x 5cm",8.5,823.53,NA,NA,1,7000,"2011 Q1",8.85366542803745,2.14006616349627,4.57988318414165,2.14006616349627,45,32,35,0.873520121998954,-0.135224113612729,1
"49605","Villa, Edoardo",2010-04-12,2010,4,2,1,"Bernardi","Bernardi","Abstract","Bronze Plaque","Sculpture","Sculpture","signed & dated 1964 & inscribed P cast by the Vignalli Foundry in 2005 ","1","1","0",13500,"16.5cm x 19cm",16.5,818.18,NA,NA,1,13500,"2010 Q2",9.51044496442652,2.80336038090653,7.85882942523643,2.80336038090653,42,32,35,0.873520121998954,-0.135224113612729,653
"49630","Villa, Edoardo",2013-10-21,2013,10,4,2,"Strauss & Co","Strauss","Pendant","bronze","Sculpture","Sculpture","  ","0","0","0",3000,"8,5cm x 5cm",8.5,352.94,NA,NA,1,3000,"2013 Q4",8.00636756765025,2.14006616349627,4.57988318414165,2.14006616349627,56,32,35,0.873520121998954,-0.135224113612729,1
"49650","Villa, Edoardo",2011-02-22,2011,2,1,1,"Stephan Welz & Co","Stephan Welz","Abstract","bronze relief, brown patina","Sculpture","Sculpture","signed and dated 1964","1","1","0",15000,"18.5cm x 16cm",18.5,810.81,NA,NA,1,15000,"2011 Q1",9.61580548008435,2.91777073208428,8.51338604500763,2.91777073208428,45,32,35,0.873520121998954,-0.135224113612729,655
"49674","Visser, Jan",2010-12-02,2010,12,4,2,"Ashbeys","Ashbeys","Pair of Female Nudes","watercolour on paper","Watercolour","Watercolour","signed & dated 98","1","1","0",800,"15cm x 11cm",165,4.85,NA,NA,1,800,"2010 Q4",6.68461172766793,5.10594547390058,26.0706791824458,0,44,164,560,0.154671201851828,-1.86645369353603,672
"49675","Visser, Jan",2011-02-24,2011,2,1,1,"Ashbeys","Ashbeys","Pair of Female Nudes","watercolour on paper","Watercolour","Watercolour","signed and dated 98","1","1","0",400,"15cm x 11cm",165,2.42,NA,NA,2,800,"2011 Q1",5.99146454710798,5.10594547390058,26.0706791824458,0,45,164,560,0.154671201851828,-1.86645369353603,672
"49753","Volschenk, Jan Ernst Abraham",2012-02-06,2012,2,1,1,"Strauss & Co","Strauss","A Double Range in the Langebergen (Riversdale)","oil on canvas","Oil","Oil","signed and dated 1912; signed, dated and inscribed with the title on the reverse","1","1","1",38000,"19cm x 34cm",646,58.82,NA,NA,1,38000,"2012 Q1",10.5453414387085,6.4707995037826,41.8712462181532,0,49,43,46,0.585669302964073,-0.534999978111745,706
"49813","Volschenk, Jan Ernst Abraham",2015-02-08,2015,2,1,1,"5th Ave Auctioneers","5th Avenue","Approaching Mitchell's Pass to Ceres","Oil","Oil","Oil","Signed & Dated 1932 Titled Verso","1","1","1",27000,"35cm x 30cm",1050,25.71,NA,NA,1,27000,"2015 Q1",10.2035921449865,6.95654544315157,48.3935245026329,0,61,43,46,0.585669302964073,-0.534999978111745,753
"49816","Volschenk, Jan Ernst Abraham",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Early Morning in the Camdeboo Mountains","oil on canvas","Oil","Oil","signed and dated 1937","1","1","0",40000,"29.5cm x 50cm",1475,27.12,NA,NA,1,40000,"2011 Q3",10.5966347330961,7.29641326877392,53.2376465887401,0,47,43,46,0.585669302964073,-0.534999978111745,788
"49821","Volschenk, Jan Ernst Abraham",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Sheep Veld, Riversdale","oil on board","Oil","Oil","signed and dated 1922, signed, dated and inscribed with the title on the reverse","1","1","1",38000,"21cm x 35.5cm",746,50.97,NA,NA,1,38000,"2011 Q3",10.5453414387085,6.61472560020376,43.754594765991,0,47,43,46,0.585669302964073,-0.534999978111745,713
"49825","Volschenk, Jan Ernst Abraham",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Early Morning in the Camdeboo Mountains","oil on canvas","Oil","Oil","signed and dated 1937","1","1","0",40000,"29,5cm x 50cm",1475,27.12,NA,NA,1,40000,"2011 Q3",10.5966347330961,7.29641326877392,53.2376465887401,0,47,43,46,0.585669302964073,-0.534999978111745,788
"49851","Volschenk, Jan Ernst Abraham",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Avond op die Vlakte","oil on canvas laid-down on board","Oil","Oil","signed, dated 1924 and inscribed with the title on the reverse","1","1","1",19500,"11cm x 20cm",220,88.64,NA,NA,1,19500,"2011 Q3",9.87816974455184,5.39362754635236,29.091218108771,0,47,43,46,0.585669302964073,-0.534999978111745,675
"49864","Volschenk, Jan Ernst Abraham",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Sheep Veld, Riversdale","oil on board","Oil","Oil","signed and dated 1922, signed, dated and inscribed with the title on the reverse","1","1","1",38000,"21cm x 35,5cm",746,50.97,NA,NA,1,38000,"2011 Q3",10.5453414387085,6.61472560020376,43.754594765991,0,47,43,46,0.585669302964073,-0.534999978111745,713
"49865","Volschenk, Jan Ernst Abraham",2013-10-06,2013,10,4,2,"5th Avenue","5th Avenue","Approaching Mitchell's Pass to Ceres","Oil","Oil","Oil","signed & dated 1932 titled Verso","1","1","1",20000,"35cm x 30cm",1050,19.05,NA,NA,1,20000,"2013 Q4",9.90348755253613,6.95654544315157,48.3935245026329,0,56,43,46,0.585669302964073,-0.534999978111745,753
"49871","Volschenk, Jan Ernst Abraham",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","Avond op die Vlakte","oil on canvas laid-down on board","Oil","Oil","signed, dated 1924 and inscribed with the title on the reverse","1","1","1",19500,"11cm x 20cm",220,88.64,NA,NA,1,19500,"2011 Q3",9.87816974455184,5.39362754635236,29.091218108771,0,47,43,46,0.585669302964073,-0.534999978111745,675
"49879","Volschenk, Jan Ernst Abraham",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","The Vaal River near Klerksdorp (in flood)","oil on canvas","Oil","Oil","signed and dated 1918, signed, dated and inscribed with the title on the reverse","1","1","1",40000,"20cm x 35cm",700,57.14,NA,NA,1,40000,"2011 Q3",10.5966347330961,6.5510803350434,42.9166535561924,0,47,43,46,0.585669302964073,-0.534999978111745,709
"49891","Volschenk, Jan Ernst Abraham",2011-09-26,2011,9,3,2,"Strauss & Co","Strauss","The Vaal River near Klerksdorp (in flood)","oil on canvas","Oil","Oil","signed and dated 1918, signed, dated and inscribed with the title on the reverse","1","1","1",40000,"20cm x 35cm",700,57.14,NA,NA,1,40000,"2011 Q3",10.5966347330961,6.5510803350434,42.9166535561924,0,47,43,46,0.585669302964073,-0.534999978111745,709
"49894","Volschenk, Jan Ernst Abraham",2010-11-01,2010,11,4,2,"Strauss & Co","Strauss","A Landscape with Trees","oil on canvas","Oil","Oil","signed & dated 1905","1","1","0",170000,"59.5cm x 90cm",5355,31.75,NA,NA,1,170000,"2010 Q4",12.0435537160324,8.58578598288185,73.7157209438504,0,44,43,46,0.585669302964073,-0.534999978111745,952
"49917","Volschenk, Jan Ernst Abraham",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Landscape, ""Highveld landscape with cattle & herder beside a dam""","Oil on canvas laid down on board","Oil","Oil","signed ","1","0","0",27000,"29cm x 44cm",1276,21.16,NA,NA,1,27000,"2011 Q3",10.2035921449865,7.15148546390474,51.1437443404407,0,47,43,46,0.585669302964073,-0.534999978111745,270
"49955","Volschenk, Jan Ernst Abraham",2011-09-19,2011,9,3,2,"Bernardi","Bernardi","Landscape, ""Highveld landscape with cattle & herder beside a dam""","Oil on canvas laid down on board","Oil","Oil","Signed ","1","0","0",27000,"29cm x 44cm",1276,21.16,NA,NA,1,27000,"2011 Q3",10.2035921449865,7.15148546390474,51.1437443404407,0,47,43,46,0.585669302964073,-0.534999978111745,270
"49962","Volschenk, Jan Ernst Abraham",2014-10-13,2014,10,4,2,"Strauss & Co","Strauss","A Landscape with Trees","oil on canvas","Oil","Oil","signed and dated 1905","1","1","0",150000,"59.5cm x 90cm",5355,28.01,NA,NA,1,150000,"2014 Q4",11.9183905730784,8.58578598288185,73.7157209438504,0,60,43,46,0.585669302964073,-0.534999978111745,952
"49963","Volschenk, Jan Ernst Abraham",2010-03-15,2010,3,1,1,"Strauss & Co","Strauss","A Double Range in the Langebergen (Riversdale)","oil on canvas","Oil","Oil","signed & dated 1912, signed, dated & inscribed with the title on the reverse","1","1","1",28000,"19cm x 34cm",646,43.34,NA,NA,1,28000,"2010 Q1",10.2399597891573,6.4707995037826,41.8712462181532,0,41,43,46,0.585669302964073,-0.534999978111745,706
"50127","Vorster, Anna",2012-11-12,2012,11,4,2,"Strauss & Co","Strauss","Undulating Sands","oil on canvas","Oil","Oil","Signed, Dated 66 and inscribed Namib; Signed, Dated 1966, inscribed with the Title and the medium on the reverse","1","1","1",6000,"60cm x 91cm",5460,1.1,NA,NA,1,6000,"2012 Q4",8.69951474821019,8.60520406873895,74.0495370646414,0,52,117,169,0.14054904465983,-1.96219877880795,955
"50128","Vorster, Anna",2011-11-07,2011,11,4,2,"Strauss & Co","Strauss","Undulating Sands","oil on canvas","Oil","Oil","signed, dated 66 and inscribed 'Namib'; signed, dated 1966, inscribed with the title and the medium on the reverse","1","1","1",6500,"60cm x 91cm",5460,1.19,NA,NA,1,6500,"2011 Q4",8.77955745588373,8.60520406873895,74.0495370646414,0,48,117,169,0.14054904465983,-1.96219877880795,955
"50183","Vorster, Gordon Frank",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Buck in landscape","oil on board","Oil","Oil","signed","1","0","0",19000,"41.3cm x 101.2cm",4180,4.55,NA,NA,1,19000,"2011 Q3",9.85219425814858,8.3380665255188,69.5233533839772,0,47,33,36,0.134490665834425,-2.00626048134902,529
"50207","Vorster, Gordon Frank",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Wildebeest in landscape","oil on board","Oil","Oil","signed","1","0","0",16000,"54cm x 65,6cm",3542,4.52,NA,NA,1,16000,"2011 Q3",9.68034400122192,8.17244681834278,66.788886998641,0,47,33,36,0.134490665834425,-2.00626048134902,501
"50209","Vorster, Gordon Frank",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Zebra ","mixed media  ","Mixed media","Mixed Media","signed","1","0","0",12000,"66cm x 97cm",6402,1.87,NA,NA,1,12000,"2011 Q3",9.39266192877014,8.76436572052981,76.814106483198,0,47,33,36,0.134490665834425,-2.00626048134902,604
"50219","Vorster, Gordon Frank",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Buck in landscape","oil on board","Oil","Oil","signed","1","0","0",19000,"41,3cm x 101,2cm",4180,4.55,NA,NA,1,19000,"2011 Q3",9.85219425814858,8.3380665255188,69.5233533839772,0,47,33,36,0.134490665834425,-2.00626048134902,529
"50232","Vorster, Gordon Frank",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Zebra ","mixed media  ","Mixed media","Mixed Media","signed","1","0","0",12000,"66cm x 97cm",6402,1.87,NA,NA,1,12000,"2011 Q3",9.39266192877014,8.76436572052981,76.814106483198,0,47,33,36,0.134490665834425,-2.00626048134902,604
"50251","Vorster, Gordon Frank",2011-09-17,2011,9,3,2,"Russell Kaplan","Russell Kaplan","Wildebeest in landscape","oil on board","Oil","Oil","signed","1","0","0",16000,"54cm x 65.6cm",3542,4.52,NA,NA,1,16000,"2011 Q3",9.68034400122192,8.17244681834278,66.788886998641,0,47,33,36,0.134490665834425,-2.00626048134902,501
"50260","Vorster, Gordon Frank",2006-03-20,2006,3,1,1,"Stephan Welz & Co","Stephan Welz","Raindrop In The Kalahari","oil on canvas laid down on board","Oil","Oil","signed","1","0","0",15000,"58cm x 101cm",5858,2.56,NA,NA,1,15000,"2006 Q1",9.61580548008435,8.67556352738768,75.2654025177393,0,25,33,36,0.134490665834425,-2.00626048134902,595
"50301","Vorster, Gordon Frank",2005-09-05,2005,9,3,2,"Stephan Welz & Co","Stephan Welz","Raindrop In The Kalahari","oil on canvas laid down on board","Oil","Oil","signed","1","0","0",10000,"58cm x 101cm",5858,1.71,NA,NA,1,10000,"2005 Q3",9.21034037197618,8.67556352738768,75.2654025177393,0,23,33,36,0.134490665834425,-2.00626048134902,595
"50310","Vorster, Gordon Frank",2007-09-21,2007,9,3,2,"Ashbeys","Ashbeys","Untitled","Oil on paper","Oil","Oil","Signed","1","0","0",6000,"50cm x 70cm",3500,1.71,NA,NA,1,6000,"2007 Q3",8.69951474821019,8.1605182474775,66.5940580674133,0,31,33,36,0.134490665834425,-2.00626048134902,499
"50345","Vorster, Gordon Frank",2007-09-21,2007,9,3,2,"Ashbeys","Ashbeys","Untitled","Oil on paper","Oil","Oil","Signed","1","0","0",4500,"50cm x 70cm",3500,1.29,NA,NA,1,4500,"2007 Q3",8.41183267575841,8.1605182474775,66.5940580674133,0,31,33,36,0.134490665834425,-2.00626048134902,499
